segment_id,segment_name,date,total_attempts_on_date,daily_attempts,athlete_count
27751723,"Mohaka Meander south",2025-08-27,3146,0,763
27751719,"Mohaka Meander north",2025-08-27,2990,4,559
1752652,"491",2025-08-27,16517,5,2441
22616278,"Pavlova",2025-08-27,1566,0,436
3385865,"B-line Ext",2025-08-27,21119,2,2708
33496074,"Dig This",2025-08-27,925,0,342
11890472,"Te Whiti Riser",2025-08-27,12753,2,1664
1752667,"Nga Tuna",2025-08-27,20205,5,2501
17193656,"Second Star 2018",2025-08-27,5288,3,1040
22324740,"Superplus Gracefield exit full",2025-08-27,10705,3,1771
22324737,"Lower Superplus to gracefield rd",2025-08-27,10615,4,1505
35587315,"Gingernuts and Towai Traverse",2025-08-27,2870,2,814
1752602,"Towai Traverse",2025-08-27,7537,0,1290
2716897,"Towai Traverse Climb",2025-08-27,8240,0,1313
14931000,"Top of Te Whiti to Towai",2025-08-27,35556,7,3156
8760918,"Spoonhill + Scrims",2025-08-27,1607,0,436
35338309,"Fade To Black",2025-08-27,2025,0,503
5741040,"Freewheel, trig to 4wd",2025-08-28,42387,4,4645
35457806,"Snail trail",2025-08-28,33952,0,3985
11559698,"Labyrinth 2016 - down",2025-08-28,21677,0,3036
35512175,"Double Happy",2025-08-28,1391,0,382
3385864,"banker",2025-08-28,20287,0,3493
9230928,"Jungle Scout Up",2025-08-28,21637,0,3367
27751723,"Mohaka Meander south",2025-08-28,3146,0,763
27751719,"Mohaka Meander north",2025-08-28,2990,0,559
1752652,"491",2025-08-28,16517,0,2441
22616278,"Pavlova",2025-08-28,1566,0,436
3385865,"B-line Ext",2025-08-28,21119,0,2708
33496074,"Dig This",2025-08-28,925,0,342
11890472,"Te Whiti Riser",2025-08-28,12755,2,1664
1752667,"Nga Tuna",2025-08-28,20205,0,2501
17193656,"Second Star 2018",2025-08-28,5288,0,1040
22324740,"Superplus Gracefield exit full",2025-08-28,10706,1,1771
22324737,"Lower Superplus to gracefield rd",2025-08-28,10616,1,1505
35587315,"Gingernuts and Towai Traverse",2025-08-28,2873,3,814
1752602,"Towai Traverse",2025-08-28,7537,0,1290
2716897,"Towai Traverse Climb",2025-08-28,8240,0,1313
14931000,"Top of Te Whiti to Towai",2025-08-28,35560,4,3156
8760918,"Spoonhill + Scrims",2025-08-28,1607,0,436
35338309,"Fade To Black",2025-08-28,2025,0,503
5741040,"Freewheel, trig to 4wd",2025-08-29,42388,1,4645
35457806,"Snail trail",2025-08-29,33952,0,3985
11559698,"Labyrinth 2016 - down",2025-08-29,21677,0,3036
35512175,"Double Happy",2025-08-29,1391,0,382
3385864,"banker",2025-08-29,20287,0,3493
9230928,"Jungle Scout Up",2025-08-29,21637,0,3367
27751723,"Mohaka Meander south",2025-08-29,3146,0,763
27751719,"Mohaka Meander north",2025-08-29,2990,0,559
1752652,"491",2025-08-29,16518,1,2441
22616278,"Pavlova",2025-08-29,1566,0,436
3385865,"B-line Ext",2025-08-29,21119,0,2708
33496074,"Dig This",2025-08-29,925,0,342
11890472,"Te Whiti Riser",2025-08-29,12755,0,1664
1752667,"Nga Tuna",2025-08-29,20206,1,2500
17193656,"Second Star 2018",2025-08-29,5288,0,1040
22324740,"Superplus Gracefield exit full",2025-08-29,10706,0,1771
22324737,"Lower Superplus to gracefield rd",2025-08-29,10616,0,1505
35587315,"Gingernuts and Towai Traverse",2025-08-29,2873,0,814
1752602,"Towai Traverse",2025-08-29,7537,0,1290
2716897,"Towai Traverse Climb",2025-08-29,8240,0,1313
14931000,"Top of Te Whiti to Towai",2025-08-29,35560,0,3156
8760918,"Spoonhill + Scrims",2025-08-29,1607,0,436
35338309,"Fade To Black",2025-08-29,2025,0,503
5741040,"Freewheel, trig to 4wd",2025-08-30,42422,34,4647
35457806,"Snail trail",2025-08-30,33973,21,3985
11559698,"Labyrinth 2016 - down",2025-08-30,21689,12,3038
35512175,"Double Happy",2025-08-30,1394,3,382
3385864,"banker",2025-08-30,20292,5,3495
9230928,"Jungle Scout Up",2025-08-30,21644,7,3367
27751723,"Mohaka Meander south",2025-08-30,3146,0,763
27751719,"Mohaka Meander north",2025-08-30,3000,10,560
1752652,"491",2025-08-30,16523,5,2442
22616278,"Pavlova",2025-08-30,1566,0,436
3385865,"B-line Ext",2025-08-30,21143,24,2709
33496074,"Dig This",2025-08-30,927,2,345
11890472,"Te Whiti Riser",2025-08-30,12761,6,1669
1752667,"Nga Tuna",2025-08-30,20211,5,2502
17193656,"Second Star 2018",2025-08-30,5296,8,1041
22324740,"Superplus Gracefield exit full",2025-08-30,10715,9,1772
22324737,"Lower Superplus to gracefield rd",2025-08-30,10625,9,1506
35587315,"Gingernuts and Towai Traverse",2025-08-30,2877,4,816
1752602,"Towai Traverse",2025-08-30,7537,0,1290
2716897,"Towai Traverse Climb",2025-08-30,8246,6,1314
14931000,"Top of Te Whiti to Towai",2025-08-30,35573,13,3157
8760918,"Spoonhill + Scrims",2025-08-30,1607,0,436
35338309,"Fade To Black",2025-08-30,2031,6,503
5741040,"Freewheel, trig to 4wd",2025-08-31,42425,3,4648
35457806,"Snail trail",2025-08-31,33976,3,3986
11559698,"Labyrinth 2016 - down",2025-08-31,21689,0,3038
35512175,"Double Happy",2025-08-31,1394,0,382
3385864,"banker",2025-08-31,20295,3,3496
9230928,"Jungle Scout Up",2025-08-31,21645,1,3367
27751723,"Mohaka Meander south",2025-08-31,3146,0,763
27751719,"Mohaka Meander north",2025-08-31,3004,4,561
1752652,"491",2025-08-31,16524,1,2442
22616278,"Pavlova",2025-08-31,1566,0,435
3385865,"B-line Ext",2025-08-31,21146,3,2711
33496074,"Dig This",2025-08-31,927,0,345
11890472,"Te Whiti Riser",2025-08-31,12761,0,1669
1752667,"Nga Tuna",2025-08-31,20212,1,2502
17193656,"Second Star 2018",2025-08-31,5296,0,1041
22324740,"Superplus Gracefield exit full",2025-08-31,10715,0,1772
22324737,"Lower Superplus to gracefield rd",2025-08-31,10625,0,1506
35587315,"Gingernuts and Towai Traverse",2025-08-31,2880,3,818
1752602,"Towai Traverse",2025-08-31,7537,0,1290
2716897,"Towai Traverse Climb",2025-08-31,8247,1,1314
14931000,"Top of Te Whiti to Towai",2025-08-31,35576,3,3157
8760918,"Spoonhill + Scrims",2025-08-31,1607,0,436
35338309,"Fade To Black",2025-08-31,2031,0,503
5741040,"Freewheel, trig to 4wd",2025-09-01,42425,0,4649
35457806,"Snail trail",2025-09-01,33981,5,3986
11559698,"Labyrinth 2016 - down",2025-09-01,21691,2,3039
35512175,"Double Happy",2025-09-01,1394,0,382
3385864,"banker",2025-09-01,20298,3,3497
9230928,"Jungle Scout Up",2025-09-01,21647,2,3368
27751723,"Mohaka Meander south",2025-09-01,3146,0,763
27751719,"Mohaka Meander north",2025-09-01,3008,4,562
1752652,"491",2025-09-01,16524,0,2442
22616278,"Pavlova",2025-09-01,1566,0,435
3385865,"B-line Ext",2025-09-01,21148,2,2712
33496074,"Dig This",2025-09-01,927,0,345
11890472,"Te Whiti Riser",2025-09-01,12760,0,1669
1752667,"Nga Tuna",2025-09-01,20212,0,2502
17193656,"Second Star 2018",2025-09-01,5296,0,1041
22324740,"Superplus Gracefield exit full",2025-09-01,10715,0,1772
22324737,"Lower Superplus to gracefield rd",2025-09-01,10625,0,1506
35587315,"Gingernuts and Towai Traverse",2025-09-01,2880,0,818
1752602,"Towai Traverse",2025-09-01,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-01,8247,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-01,35575,0,3157
8760918,"Spoonhill + Scrims",2025-09-01,1607,0,436
35338309,"Fade To Black",2025-09-01,2031,0,503
5741040,"Freewheel, trig to 4wd",2025-09-02,42428,3,4649
35457806,"Snail trail",2025-09-02,33982,1,3986
11559698,"Labyrinth 2016 - down",2025-09-02,21690,0,3039
35512175,"Double Happy",2025-09-02,1394,0,382
3385864,"banker",2025-09-02,20298,0,3497
9230928,"Jungle Scout Up",2025-09-02,21647,0,3368
27751723,"Mohaka Meander south",2025-09-02,3146,0,763
27751719,"Mohaka Meander north",2025-09-02,3007,0,562
1752652,"491",2025-09-02,16524,0,2442
22616278,"Pavlova",2025-09-02,1566,0,435
3385865,"B-line Ext",2025-09-02,21147,0,2712
33496074,"Dig This",2025-09-02,927,0,345
11890472,"Te Whiti Riser",2025-09-02,12762,2,1669
1752667,"Nga Tuna",2025-09-02,20212,0,2502
17193656,"Second Star 2018",2025-09-02,5296,0,1041
22324740,"Superplus Gracefield exit full",2025-09-02,10716,1,1772
22324737,"Lower Superplus to gracefield rd",2025-09-02,10626,1,1506
35587315,"Gingernuts and Towai Traverse",2025-09-02,2880,0,818
1752602,"Towai Traverse",2025-09-02,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-02,8247,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-02,35578,3,3157
8760918,"Spoonhill + Scrims",2025-09-02,1607,0,436
35338309,"Fade To Black",2025-09-02,2031,0,503
5741040,"Freewheel, trig to 4wd",2025-09-03,42439,11,4648
35457806,"Snail trail",2025-09-03,33985,3,3986
11559698,"Labyrinth 2016 - down",2025-09-03,21690,0,3039
35512175,"Double Happy",2025-09-03,1394,0,382
3385864,"banker",2025-09-03,20299,1,3497
9230928,"Jungle Scout Up",2025-09-03,21648,1,3368
27751723,"Mohaka Meander south",2025-09-03,3146,0,763
27751719,"Mohaka Meander north",2025-09-03,3010,3,562
1752652,"491",2025-09-03,16524,0,2442
22616278,"Pavlova",2025-09-03,1566,0,435
3385865,"B-line Ext",2025-09-03,21151,4,2712
33496074,"Dig This",2025-09-03,927,0,345
11890472,"Te Whiti Riser",2025-09-03,12762,0,1669
1752667,"Nga Tuna",2025-09-03,20215,3,2502
17193656,"Second Star 2018",2025-09-03,5297,1,1041
22324740,"Superplus Gracefield exit full",2025-09-03,10718,2,1772
22324737,"Lower Superplus to gracefield rd",2025-09-03,10628,2,1506
35587315,"Gingernuts and Towai Traverse",2025-09-03,2882,2,818
1752602,"Towai Traverse",2025-09-03,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-03,8247,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-03,35588,10,3157
8760918,"Spoonhill + Scrims",2025-09-03,1607,0,436
35338309,"Fade To Black",2025-09-03,2034,3,503
5741040,"Freewheel, trig to 4wd",2025-09-04,42441,2,4648
35457806,"Snail trail",2025-09-04,33985,0,3986
11559698,"Labyrinth 2016 - down",2025-09-04,21690,0,3039
35512175,"Double Happy",2025-09-04,1394,0,382
3385864,"banker",2025-09-04,20299,0,3497
9230928,"Jungle Scout Up",2025-09-04,21649,1,3368
27751723,"Mohaka Meander south",2025-09-04,3146,0,763
27751719,"Mohaka Meander north",2025-09-04,3010,0,562
1752652,"491",2025-09-04,16524,0,2442
22616278,"Pavlova",2025-09-04,1566,0,435
3385865,"B-line Ext",2025-09-04,21151,0,2712
33496074,"Dig This",2025-09-04,927,0,345
11890472,"Te Whiti Riser",2025-09-04,12762,0,1669
1752667,"Nga Tuna",2025-09-04,20215,0,2502
17193656,"Second Star 2018",2025-09-04,5298,1,1041
22324740,"Superplus Gracefield exit full",2025-09-04,10721,3,1771
22324737,"Lower Superplus to gracefield rd",2025-09-04,10631,3,1506
35587315,"Gingernuts and Towai Traverse",2025-09-04,2883,1,818
1752602,"Towai Traverse",2025-09-04,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-04,8247,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-04,35592,4,3157
8760918,"Spoonhill + Scrims",2025-09-04,1607,0,436
35338309,"Fade To Black",2025-09-04,2034,0,503
5741040,"Freewheel, trig to 4wd",2025-09-05,42441,0,4648
35457806,"Snail trail",2025-09-05,33984,0,3985
11559698,"Labyrinth 2016 - down",2025-09-05,21691,1,3039
35512175,"Double Happy",2025-09-05,1394,0,382
3385864,"banker",2025-09-05,20297,0,3496
9230928,"Jungle Scout Up",2025-09-05,21648,0,3367
27751723,"Mohaka Meander south",2025-09-05,3146,0,763
27751719,"Mohaka Meander north",2025-09-05,3011,1,562
1752652,"491",2025-09-05,16524,0,2442
22616278,"Pavlova",2025-09-05,1566,0,435
3385865,"B-line Ext",2025-09-05,21152,1,2712
33496074,"Dig This",2025-09-05,927,0,345
11890472,"Te Whiti Riser",2025-09-05,12762,0,1669
1752667,"Nga Tuna",2025-09-05,20214,0,2501
17193656,"Second Star 2018",2025-09-05,5298,0,1041
22324740,"Superplus Gracefield exit full",2025-09-05,10721,0,1771
22324737,"Lower Superplus to gracefield rd",2025-09-05,10631,0,1506
35587315,"Gingernuts and Towai Traverse",2025-09-05,2883,0,818
1752602,"Towai Traverse",2025-09-05,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-05,8247,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-05,35592,0,3157
8760918,"Spoonhill + Scrims",2025-09-05,1607,0,436
35338309,"Fade To Black",2025-09-05,2034,0,503
5741040,"Freewheel, trig to 4wd",2025-09-06,42443,2,4648
35457806,"Snail trail",2025-09-06,33988,4,3985
11559698,"Labyrinth 2016 - down",2025-09-06,21692,1,3039
35512175,"Double Happy",2025-09-06,1394,0,382
3385864,"banker",2025-09-06,20297,0,3496
9230928,"Jungle Scout Up",2025-09-06,21649,1,3367
27751723,"Mohaka Meander south",2025-09-06,3146,0,763
27751719,"Mohaka Meander north",2025-09-06,3013,2,562
1752652,"491",2025-09-06,16525,1,2442
22616278,"Pavlova",2025-09-06,1566,0,435
3385865,"B-line Ext",2025-09-06,21153,1,2712
33496074,"Dig This",2025-09-06,927,0,345
11890472,"Te Whiti Riser",2025-09-06,12762,0,1668
1752667,"Nga Tuna",2025-09-06,20216,2,2501
17193656,"Second Star 2018",2025-09-06,5298,0,1041
22324740,"Superplus Gracefield exit full",2025-09-06,10721,0,1771
22324737,"Lower Superplus to gracefield rd",2025-09-06,10631,0,1506
35587315,"Gingernuts and Towai Traverse",2025-09-06,2885,2,818
1752602,"Towai Traverse",2025-09-06,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-06,8247,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-06,35595,3,3158
8760918,"Spoonhill + Scrims",2025-09-06,1607,0,436
35338309,"Fade To Black",2025-09-06,2035,1,503
5741040,"Freewheel, trig to 4wd",2025-09-07,42505,62,4654
35457806,"Snail trail",2025-09-07,34132,144,3987
11559698,"Labyrinth 2016 - down",2025-09-07,21734,42,3044
35512175,"Double Happy",2025-09-07,1394,0,382
3385864,"banker",2025-09-07,20334,37,3500
9230928,"Jungle Scout Up",2025-09-07,21738,89,3374
27751723,"Mohaka Meander south",2025-09-07,3146,0,763
27751719,"Mohaka Meander north",2025-09-07,3059,46,574
1752652,"491",2025-09-07,16526,1,2442
22616278,"Pavlova",2025-09-07,1566,0,435
3385865,"B-line Ext",2025-09-07,21274,121,2720
33496074,"Dig This",2025-09-07,927,0,345
11890472,"Te Whiti Riser",2025-09-07,12763,1,1668
1752667,"Nga Tuna",2025-09-07,20218,2,2502
17193656,"Second Star 2018",2025-09-07,5322,24,1047
22324740,"Superplus Gracefield exit full",2025-09-07,10725,4,1772
22324737,"Lower Superplus to gracefield rd",2025-09-07,10635,4,1507
35587315,"Gingernuts and Towai Traverse",2025-09-07,2885,0,818
1752602,"Towai Traverse",2025-09-07,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-07,8248,1,1314
14931000,"Top of Te Whiti to Towai",2025-09-07,35618,23,3162
8760918,"Spoonhill + Scrims",2025-09-07,1607,0,436
35338309,"Fade To Black",2025-09-07,2038,3,504
5741040,"Freewheel, trig to 4wd",2025-09-08,42512,7,4654
35457806,"Snail trail",2025-09-08,34141,9,3987
11559698,"Labyrinth 2016 - down",2025-09-08,21739,5,3044
35512175,"Double Happy",2025-09-08,1394,0,382
3385864,"banker",2025-09-08,20333,0,3500
9230928,"Jungle Scout Up",2025-09-08,21742,4,3374
27751723,"Mohaka Meander south",2025-09-08,3146,0,763
27751719,"Mohaka Meander north",2025-09-08,3064,5,574
1752652,"491",2025-09-08,16527,1,2442
22616278,"Pavlova",2025-09-08,1566,0,435
3385865,"B-line Ext",2025-09-08,21281,7,2720
33496074,"Dig This",2025-09-08,927,0,345
11890472,"Te Whiti Riser",2025-09-08,12766,3,1668
1752667,"Nga Tuna",2025-09-08,20219,1,2502
17193656,"Second Star 2018",2025-09-08,5322,0,1047
22324740,"Superplus Gracefield exit full",2025-09-08,10726,1,1772
22324737,"Lower Superplus to gracefield rd",2025-09-08,10636,1,1507
35587315,"Gingernuts and Towai Traverse",2025-09-08,2885,0,818
1752602,"Towai Traverse",2025-09-08,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-08,8248,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-08,35618,0,3162
8760918,"Spoonhill + Scrims",2025-09-08,1607,0,436
35338309,"Fade To Black",2025-09-08,2038,0,504
5741040,"Freewheel, trig to 4wd",2025-09-09,42516,4,4654
35457806,"Snail trail",2025-09-09,34150,9,3988
11559698,"Labyrinth 2016 - down",2025-09-09,21742,3,3044
35512175,"Double Happy",2025-09-09,1394,0,382
3385864,"banker",2025-09-09,20335,2,3500
9230928,"Jungle Scout Up",2025-09-09,21745,3,3374
27751723,"Mohaka Meander south",2025-09-09,3146,0,763
27751719,"Mohaka Meander north",2025-09-09,3068,4,574
1752652,"491",2025-09-09,16528,1,2442
22616278,"Pavlova",2025-09-09,1566,0,435
3385865,"B-line Ext",2025-09-09,21289,8,2720
33496074,"Dig This",2025-09-09,927,0,345
11890472,"Te Whiti Riser",2025-09-09,12766,0,1668
1752667,"Nga Tuna",2025-09-09,20219,0,2502
17193656,"Second Star 2018",2025-09-09,5322,0,1047
22324740,"Superplus Gracefield exit full",2025-09-09,10726,0,1772
22324737,"Lower Superplus to gracefield rd",2025-09-09,10636,0,1507
35587315,"Gingernuts and Towai Traverse",2025-09-09,2885,0,818
1752602,"Towai Traverse",2025-09-09,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-09,8248,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-09,35618,0,3162
8760918,"Spoonhill + Scrims",2025-09-09,1607,0,436
35338309,"Fade To Black",2025-09-09,2040,2,504
5741040,"Freewheel, trig to 4wd",2025-09-10,42517,1,4651
35457806,"Snail trail",2025-09-10,34152,2,3989
11559698,"Labyrinth 2016 - down",2025-09-10,21742,0,3044
35512175,"Double Happy",2025-09-10,1394,0,382
3385864,"banker",2025-09-10,20337,2,3500
9230928,"Jungle Scout Up",2025-09-10,21745,0,3374
27751723,"Mohaka Meander south",2025-09-10,3148,2,763
27751719,"Mohaka Meander north",2025-09-10,3069,1,574
1752652,"491",2025-09-10,16528,0,2442
22616278,"Pavlova",2025-09-10,1566,0,435
3385865,"B-line Ext",2025-09-10,21289,0,2720
33496074,"Dig This",2025-09-10,927,0,345
11890472,"Te Whiti Riser",2025-09-10,12767,1,1668
1752667,"Nga Tuna",2025-09-10,20221,2,2502
17193656,"Second Star 2018",2025-09-10,5323,1,1047
22324740,"Superplus Gracefield exit full",2025-09-10,10729,3,1772
22324737,"Lower Superplus to gracefield rd",2025-09-10,10639,3,1507
35587315,"Gingernuts and Towai Traverse",2025-09-10,2885,0,818
1752602,"Towai Traverse",2025-09-10,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-10,8248,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-10,35619,1,3162
8760918,"Spoonhill + Scrims",2025-09-10,1607,0,436
35338309,"Fade To Black",2025-09-10,2041,1,504
5741040,"Freewheel, trig to 4wd",2025-09-11,42524,7,4651
35457806,"Snail trail",2025-09-11,34164,12,3989
11559698,"Labyrinth 2016 - down",2025-09-11,21747,5,3044
35512175,"Double Happy",2025-09-11,1394,0,382
3385864,"banker",2025-09-11,20341,4,3500
9230928,"Jungle Scout Up",2025-09-11,21750,5,3375
27751723,"Mohaka Meander south",2025-09-11,3152,4,763
27751719,"Mohaka Meander north",2025-09-11,3075,6,574
1752652,"491",2025-09-11,16528,0,2442
22616278,"Pavlova",2025-09-11,1566,0,435
3385865,"B-line Ext",2025-09-11,21298,9,2720
33496074,"Dig This",2025-09-11,928,1,345
11890472,"Te Whiti Riser",2025-09-11,12767,0,1668
1752667,"Nga Tuna",2025-09-11,20228,7,2502
17193656,"Second Star 2018",2025-09-11,5326,3,1047
22324740,"Superplus Gracefield exit full",2025-09-11,10731,2,1772
22324737,"Lower Superplus to gracefield rd",2025-09-11,10641,2,1507
35587315,"Gingernuts and Towai Traverse",2025-09-11,2886,1,818
2716897,"Towai Traverse Climb",2025-09-11,8248,0,1314
14931000,"Top of Te Whiti to Towai",2025-09-11,35620,1,3162
8760918,"Spoonhill + Scrims",2025-09-11,1607,0,436
35338309,"Fade To Black",2025-09-11,2043,2,504
5741040,"Freewheel, trig to 4wd",2025-09-12,42530,6,4651
35457806,"Snail trail",2025-09-12,34167,3,3989
11559698,"Labyrinth 2016 - down",2025-09-12,21747,0,3044
35512175,"Double Happy",2025-09-12,1394,0,382
3385864,"banker",2025-09-12,20340,0,3500
9230928,"Jungle Scout Up",2025-09-12,21753,3,3375
27751723,"Mohaka Meander south",2025-09-12,3153,1,763
27751719,"Mohaka Meander north",2025-09-12,3077,2,574
1752652,"491",2025-09-12,16530,2,2442
22616278,"Pavlova",2025-09-12,1566,0,435
3385865,"B-line Ext",2025-09-12,21300,2,2720
33496074,"Dig This",2025-09-12,928,0,345
11890472,"Te Whiti Riser",2025-09-12,12769,2,1668
1752667,"Nga Tuna",2025-09-12,20235,7,2502
17193656,"Second Star 2018",2025-09-12,5328,2,1048
22324740,"Superplus Gracefield exit full",2025-09-12,10730,0,1772
22324737,"Lower Superplus to gracefield rd",2025-09-12,10641,0,1507
35587315,"Gingernuts and Towai Traverse",2025-09-12,2887,1,818
1752602,"Towai Traverse",2025-09-12,7537,0,1290
2716897,"Towai Traverse Climb",2025-09-12,8249,1,1314
14931000,"Top of Te Whiti to Towai",2025-09-12,35628,8,3163
8760918,"Spoonhill + Scrims",2025-09-12,1607,0,436
35338309,"Fade To Black",2025-09-12,2043,0,504
5741040,"Freewheel, trig to 4wd",2025-09-13,42553,23,4652
35457806,"Snail trail",2025-09-13,34181,14,3990
11559698,"Labyrinth 2016 - down",2025-09-13,21752,5,3044
35512175,"Double Happy",2025-09-13,1398,4,382
3385864,"banker",2025-09-13,20350,10,3500
9230928,"Jungle Scout Up",2025-09-13,21757,4,3375
27751723,"Mohaka Meander south",2025-09-13,3153,0,763
27751719,"Mohaka Meander north",2025-09-13,3088,11,577
1752652,"491",2025-09-13,16533,3,2442
22616278,"Pavlova",2025-09-13,1566,0,435
3385865,"B-line Ext",2025-09-13,21310,10,2720
33496074,"Dig This",2025-09-13,928,0,345
11890472,"Te Whiti Riser",2025-09-13,12770,1,1668
1752667,"Nga Tuna",2025-09-13,20239,4,2503
17193656,"Second Star 2018",2025-09-13,5331,3,1049
22324740,"Superplus Gracefield exit full",2025-09-13,10737,7,1771
